gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall
2015R106,2015,R1,05-Apr-2015,Docklands,1:10 PM,18794,St Kilda,78,Greater Western Sydney,87,0.0
2015R107,2015,R1,05-Apr-2015,Adelaide Oval,2:50 PM,45607,Adelaide,140,North Melbourne,63,0.0
2015R108,2015,R1,05-Apr-2015,Subiaco,4:40 PM,34099,Fremantle,75,Port Adelaide,68,0.0
2015R109,2015,R1,06-Apr-2015,M.C.G.,3:20 PM,73584,Hawthorn,123,Geelong,61,0.0
2015R201,2015,R2,10-Apr-2015,Subiaco,6:10 PM,34588,West Coast,131,Carlton,62,12.4
2015R202,2015,R2,11-Apr-2015,M.C.G.,1:45 PM,49945,Richmond,66,Western Bulldogs,85,0.0
2015R203,2015,R2,11-Apr-2015,Manuka Oval,2:10 PM,8811,Greater Western Sydney,101,Melbourne,56,
2015R204,2015,R2,11-Apr-2015,Docklands,4:35 PM,33771,Collingwood,63,Adelaide,90,0.0
2015R205,2015,R2,11-Apr-2015,Carrara,7:20 PM,13649,Gold Coast,76,St Kilda,104,0.0
2015R206,2015,R2,11-Apr-2015,Adelaide Oval,7:10 PM,49765,Port Adelaide,44,Sydney,92,0.0
2015R207,2015,R2,12-Apr-2015,Kardinia Park,1:10 PM,23723,Geelong,60,Fremantle,104,
2015R208,2015,R2,12-Apr-2015,M.C.G.,3:20 PM,59866,Essendon,78,Hawthorn,76,0.0
2015R209,2015,R2,12-Apr-2015,Docklands,4:40 PM,22275,North Melbourne,133,Brisbane Lions,51,0.0
2015R301,2015,R3,17-Apr-2015,M.C.G.,7:50 PM,45197,Collingwood,140,St Kilda,66,
2015R302,2015,R3,18-Apr-2015,M.C.G.,1:45 PM,54854,Carlton,84,Essendon,105,7.0
2015R303,2015,R3,18-Apr-2015,Adelaide Oval,1:40 PM,43713,Adelaide,80,Melbourne,55,0.0
2015R304,2015,R3,18-Apr-2015,S.C.G.,4:35 PM,31966,Sydney,111,Greater Western Sydney,90,1.0
2015R305,2015,R3,18-Apr-2015,Docklands,7:20 PM,22586,North Melbourne,105,Port Adelaide,113,7.0
2015R306,2015,R3,18-Apr-2015,Gabba,7:20 PM,22441,Brisbane Lions,58,Richmond,137,3.4
2015R307,2015,R3,19-Apr-2015,York Park,1:10 PM,15559,Hawthorn,127,Western Bulldogs,57,2.2
2015R308,2015,R3,19-Apr-2015,Kardinia Park,3:20 PM,20813,Geelong,105,Gold Coast,96,5.4
2015R309,2015,R3,19-Apr-2015,Subiaco,2:40 PM,39138,West Coast,81,Fremantle,111,0.0
2015R401,2015,R4,24-Apr-2015,M.C.G.,7:50 PM,58175,Richmond,51,Melbourne,83,0.0
2015R402,2015,R4,25-Apr-2015,Wellington,1:10 PM,12125,St Kilda,81,Carlton,121,
2015R403,2015,R4,25-Apr-2015,M.C.G.,2:40 PM,88395,Essendon,49,Collingwood,69,0.0
2015R404,2015,R4,25-Apr-2015,Manuka Oval,5:40 PM,6917,Greater Western Sydney,119,Gold Coast,53,
2015R405,2015,R4,25-Apr-2015,Adelaide Oval,7:10 PM,49831,Port Adelaide,99,Hawthorn,91,13.2
2015R406,2015,R4,25-Apr-2015,Subiaco,6:45 PM,39009,Fremantle,74,Sydney,60,0.0
2015R407,2015,R4,26-Apr-2015,Gabba,1:10 PM,16632,Brisbane Lions,65,West Coast,118,0.0
2015R408,2015,R4,26-Apr-2015,Kardinia Park,3:20 PM,23452,Geelong,67,North Melbourne,83,
2015R409,2015,R4,26-Apr-2015,Docklands,4:40 PM,19915,Western Bulldogs,125,Adelaide,68,
2015R501,2015,R5,01-May-2015,M.C.G.,7:50 PM,71759,Carlton,45,Collingwood,120,0.0
2015R502,2015,R5,02-May-2015,M.C.G.,1:45 PM,45228,Richmond,76,Geelong,85,0.0
2015R503,2015,R5,02-May-2015,S.C.G.,2:10 PM,25541,Sydney,73,Western Bulldogs,77,12.2
2015R504,2015,R5,02-May-2015,Carrara,4:35 PM,12464,Gold Coast,118,Brisbane Lions,54,83.6
2015R505,2015,R5,02-May-2015,Docklands,7:25 PM,38077,North Melbourne,70,Hawthorn,130,0.0
2015R506,2015,R5,02-May-2015,Subiaco,5:40 PM,34554,West Coast,120,Greater Western Sydney,33,0.0
2015R507,2015,R5,03-May-2015,M.C.G.,1:10 PM,22892,Melbourne,50,Fremantle,118,0.0
2015R508,2015,R5,03-May-2015,Docklands,3:20 PM,29869,St Kilda,80,Essendon,82,0.0
2015R509,2015,R5,03-May-2015,Adelaide Oval,4:10 PM,49617,Adelaide,91,Port Adelaide,115,0.0
2015R601,2015,R6,08-May-2015,M.C.G.,7:50 PM,52152,Collingwood,59,Geelong,100,0.2
2015R602,2015,R6,09-May-2015,Bellerive Oval,1:45 PM,17544,North Melbourne,109,Richmond,74,0.0
2015R603,2015,R6,09-May-2015,Docklands,2:10 PM,29619,Western Bulldogs,87,St Kilda,94,0.0
2015R604,2015,R6,09-May-2015,Sydney Showground,4:35 PM,13556,Greater Western Sydney,108,Hawthorn,98,0.0
2015R605,2015,R6,09-May-2015,Carrara,5:10 PM,12464,Gold Coast,78,Adelaide,119,0.0
2015R606,2015,R6,09-May-2015,M.C.G.,7:20 PM,26894,Melbourne,50,Sydney,88,0.0
2015R607,2015,R6,09-May-2015,Subiaco,6:10 PM,37535,Fremantle,80,Essendon,52,0.0
2015R608,2015,R6,10-May-2015,Docklands,3:20 PM,20273,Carlton,75,Brisbane Lions,84,10.6
2015R609,2015,R6,10-May-2015,Adelaide Oval,4:10 PM,38508,Port Adelaide,68,West Coast,78,2.0
2015R701,2015,R7,15-May-2015,Docklands,7:50 PM,43972,Essendon,82,North Melbourne,93,2.0
2015R702,2015,R7,16-May-2015,Adelaide Oval,1:15 PM,43532,Adelaide,119,St Kilda,73,0.2
2015R703,2015,R7,16-May-2015,M.C.G.,2:10 PM,41935,Hawthorn,155,Melbourne,50,0.0
2015R704,2015,R7,16-May-2015,Docklands,4:35 PM,16676,Carlton,57,Greater Western Sydney,135,0.0
2015R705,2015,R7,16-May-2015,Stadium Australia,7:20 PM,28063,Sydney,120,Geelong,77,0.8
2015R706,2015,R7,16-May-2015,Subiaco,5:40 PM,26964,West Coast,135,Gold Coast,43,4.0
2015R707,2015,R7,17-May-2015,Docklands,1:10 PM,18170,Western Bulldogs,88,Fremantle,101,0.0
2015R708,2015,R7,17-May-2015,M.C.G.,3:20 PM,59034,Richmond,105,Collingwood,100,0.0
2015R709,2015,R7,17-May-2015,Gabba,4:40 PM,15957,Brisbane Lions,102,Port Adelaide,65,1.0
2015R801,2015,R8,22-May-2015,Docklands,7:50 PM,32032,Geelong,140,Carlton,63,0.4
2015R802,2015,R8,23-May-2015,Docklands,1:45 PM,23598,St Kilda,78,West Coast,131,0.0
2015R803,2015,R8,23-May-2015,Sydney Showground,2:10 PM,9481,Greater Western Sydney,108,Adelaide,84,28.0
2015R804,2015,R8,23-May-2015,Carrara,4:35 PM,16440,Gold Coast,63,Collingwood,132,0.2
2015R805,2015,R8,23-May-2015,M.C.G.,7:20 PM,63319,Hawthorn,69,Sydney,73,0.0
2015R806,2015,R8,23-May-2015,Subiaco,5:40 PM,35836,Fremantle,115,North Melbourne,42,0.0
2015R807,2015,R8,24-May-2015,Docklands,1:10 PM,36857,Essendon,136,Brisbane Lions,78,0.0
2015R808,2015,R8,24-May-2015,M.C.G.,3:20 PM,29381,Melbourne,103,Western Bulldogs,64,0.0
2015R809,2015,R8,24-May-2015,Adelaide Oval,4:10 PM,44451,Port Adelaide,43,Richmond,76,0.0
2015R901,2015,R9,29-May-2015,S.C.G.,7:50 PM,32105,Sydney,122,Carlton,62,0.6
2015R902,2015,R9,30-May-2015,York Park,1:45 PM,11320,Hawthorn,93,Gold Coast,40,3.8
2015R903,2015,R9,30-May-2015,Traeger Park,1:40 PM,4866,Melbourne,54,Port Adelaide,115,0.0
2015R904,2015,R9,30-May-2015,Docklands,4:35 PM,16395,Western Bulldogs,113,Greater Western Sydney,68,0.0
2015R905,2015,R9,30-May-2015,M.C.G.,7:20 PM,83804,Richmond,72,Essendon,59,0.0
2015R906,2015,R9,30-May-2015,Adelaide Oval,7:10 PM,45518,Adelaide,57,Fremantle,68,0.0
2015R907,2015,R9,31-May-2015,Gabba,1:10 PM,16898,Brisbane Lions,86,St Kilda,108,0.0
2015R908,2015,R9,31-May-2015,M.C.G.,3:20 PM,43452,Collingwood,112,North Melbourne,95,0.0
2015R909,2015,R9,31-May-2015,Subiaco,2:40 PM,37676,West Coast,120,Geelong,64,0.0
2015R1001,2015,R10,05-Jun-2015,Subiaco,6:10 PM,38019,Fremantle,70,Richmond,97,0.0
2015R1002,2015,R10,06-Jun-2015,M.C.G.,1:40 PM,32035,Carlton,90,Adelaide,99,0.4
2015R1003,2015,R10,06-Jun-2015,Carrara,4:35 PM,13068,Gold Coast,41,Sydney,93,0.0
2015R1004,2015,R10,06-Jun-2015,Docklands,7:20 PM,40632,Essendon,53,Geelong,122,0.4
2015R1005,2015,R10,06-Jun-2015,Adelaide Oval,7:10 PM,40907,Port Adelaide,100,Western Bulldogs,62,0.0
2015R1006,2015,R10,07-Jun-2015,Sydney Showground,1:10 PM,9079,Greater Western Sydney,97,Brisbane Lions,67,0.0
2015R1007,2015,R10,07-Jun-2015,Bellerive Oval,3:20 PM,12011,North Melbourne,85,West Coast,75,0.2
2015R1008,2015,R10,07-Jun-2015,Docklands,4:40 PM,33886,St Kilda,69,Hawthorn,132,0.0
2015R1009,2015,R10,08-Jun-2015,M.C.G.,3:20 PM,66120,Melbourne,85,Collingwood,110,0.0
2015R1101,2015,R11,12-Jun-2015,Adelaide Oval,7:20 PM,46140,Port Adelaide,69,Geelong,92,0.0
2015R1102,2015,R11,13-Jun-2015,Carrara,1:40 PM,8911,Gold Coast,46,Fremantle,53,2.0
2015R1103,2015,R11,13-Jun-2015,Subiaco,2:35 PM,37306,West Coast,96,Essendon,46,0.0
2015R1104,2015,R11,13-Jun-2015,Docklands,7:20 PM,32127,North Melbourne,75,Sydney,91,0.0
2015R1105,2015,R11,14-Jun-2015,M.C.G.,1:10 PM,43390,Collingwood,119,Greater Western Sydney,77,0.0
2015R1106,2015,R11,14-Jun-2015,Docklands,4:40 PM,25217,St Kilda,85,Melbourne,83,0.0
2015R1201,2015,R12,18-Jun-2015,Adelaide Oval,7:20 PM,49108,Adelaide,85,Hawthorn,114,2.8
2015R1202,2015,R12,19-Jun-2015,M.C.G.,7:50 PM,45178,Richmond,70,West Coast,90,0.0
2015R1203,2015,R12,20-Jun-2015,M.C.G.,1:40 PM,27693,Carlton,110,Port Adelaide,106,0.0
2015R1204,2015,R12,20-Jun-2015,Sydney Showground,4:35 PM,7824,Greater Western Sydney,61,North Melbourne,117,0.2
2015R1205,2015,R12,20-Jun-2015,Docklands,7:20 PM,21129,Western Bulldogs,146,Brisbane Lions,74,0.0
2015R1206,2015,R12,21-Jun-2015,Kardinia Park,3:20 PM,28007,Geelong,89,Melbourne,113,0.2
2015R1301,2015,R13,25-Jun-2015,Subiaco,6:10 PM,37145,Fremantle,80,Collingwood,73,0.0
2015R1302,2015,R13,26-Jun-2015,S.C.G.,7:50 PM,37579,Sydney,77,Richmond,95,1.0
2015R1303,2015,R13,27-Jun-2015,M.C.G.,1:40 PM,62500,Hawthorn,114,Essendon,76,0.0
2015R1304,2015,R13,27-Jun-2015,Gabba,4:35 PM,18146,Brisbane Lions,69,Adelaide,82,0.0
2015R1305,2015,R13,27-Jun-2015,Docklands,7:20 PM,26511,St Kilda,56,Western Bulldogs,62,0.0
2015R1306,2015,R13,28-Jun-2015,Docklands,3:20 PM,30207,Carlton,103,Gold Coast,69,0.0
2015R1401,2015,R14,02-Jul-2015,S.C.G.,7:20 PM,28316,Sydney,94,Port Adelaide,84,0.0
2015R1402,2015,R14,03-Jul-2015,M.C.G.,7:50 PM,75880,Collingwood,91,Hawthorn,101,4.2
2015R1403,2015,R14,04-Jul-2015,M.C.G.,1:40 PM,35968,Richmond,78,Greater Western Sydney,69,1.6
2015R1404,2015,R14,04-Jul-2015,Carrara,4:40 PM,14444,Gold Coast,125,North Melbourne,70,0.0
2015R1405,2015,R14,04-Jul-2015,Docklands,7:30 PM,31445,Western Bulldogs,64,Carlton,53,1.6
2015R1406,2015,R14,04-Jul-2015,Marrara Oval,7:10 PM,11873,Melbourne,60,West Coast,114,0.0
2015R1407,2015,R14,05-Jul-2015,Docklands,1:10 PM,38020,Essendon,52,St Kilda,162,0.0
2015R1408,2015,R14,05-Jul-2015,Subiaco,2:40 PM,32970,Fremantle,84,Brisbane Lions,48,1.8
2015R1501,2015,R15,09-Jul-2015,Adelaide Oval,7:20 PM,44496,Port Adelaide,66,Collingwood,63,0.0
2015R1502,2015,R15,10-Jul-2015,M.C.G.,7:50 PM,52564,Richmond,71,Carlton,41,0.0
2015R1503,2015,R15,11-Jul-2015,M.C.G.,1:40 PM,38861,Essendon,69,Melbourne,60,0.6
2015R1504,2015,R15,11-Jul-2015,Cazaly's Stadium,4:35 PM,9449,Western Bulldogs,95,Gold Coast,73,0.4
2015R1505,2015,R15,11-Jul-2015,Docklands,7:20 PM,31270,North Melbourne,120,Geelong,79,0.6
2015R1506,2015,R15,11-Jul-2015,Subiaco,5:40 PM,38133,West Coast,147,Adelaide,91,0.2
2015R1507,2015,R15,12-Jul-2015,Sydney Showground,1:10 PM,9178,Greater Western Sydney,84,St Kilda,49,7.8
2015R1508,2015,R15,12-Jul-2015,York Park,3:20 PM,16792,Hawthorn,115,Fremantle,43,5.2
2015R1509,2015,R15,12-Jul-2015,Gabba,4:40 PM,16936,Brisbane Lions,49,Sydney,70,0.6
2015R1601,2015,R16,17-Jul-2015,Docklands,7:50 PM,31025,North Melbourne,93,Essendon,68,2.6
2015R1602,2015,R16,18-Jul-2015,Kardinia Park,1:45 PM,25041,Geelong,72,Western Bulldogs,64,3.6
2015R1603,2015,R16,18-Jul-2015,Carrara,2:10 PM,9589,Gold Coast,79,Greater Western Sydney,94,0.0
2015R1604,2015,R16,18-Jul-2015,Docklands,4:35 PM,36527,Collingwood,56,West Coast,87,0.8
2015R1605,2015,R16,18-Jul-2015,Stadium Australia,7:20 PM,37369,Sydney,57,Hawthorn,146,3.4
2015R1606,2015,R16,18-Jul-2015,Subiaco,5:40 PM,33581,Fremantle,95,Carlton,53,0.8
2015R1607,2015,R16,19-Jul-2015,M.C.G.,1:10 PM,25149,Melbourne,60,Brisbane Lions,36,0.0
2015R1608,2015,R16,19-Jul-2015,Adelaide Oval,2:50 PM,53518,Port Adelaide,113,Adelaide,116,0.2
2015R1609,2015,R16,19-Jul-2015,Docklands,4:40 PM,45722,St Kilda,73,Richmond,89,0.0
2015R1701,2015,R17,24-Jul-2015,Docklands,7:50 PM,26815,Carlton,35,Hawthorn,173,
2015R1702,2015,R17,25-Jul-2015,Manuka Oval,1:45 PM,14667,Greater Western Sydney,42,Geelong,69,
2015R1703,2015,R17,25-Jul-2015,Adelaide Oval,1:40 PM,41715,Adelaide,125,Gold Coast,80,1.8
2015R1704,2015,R17,25-Jul-2015,M.C.G.,4:35 PM,39777,Richmond,78,Fremantle,82,2.6
2015R1705,2015,R17,25-Jul-2015,Docklands,7:20 PM,23705,Essendon,116,Port Adelaide,129,2.6
2015R1706,2015,R17,25-Jul-2015,Gabba,7:20 PM,15563,Brisbane Lions,38,North Melbourne,110,0.0
2015R1707,2015,R17,26-Jul-2015,Docklands,1:10 PM,40581,Western Bulldogs,104,Collingwood,86,3.6
2015R1708,2015,R17,26-Jul-2015,M.C.G.,3:20 PM,22945,Melbourne,46,St Kilda,83,3.6
2015R1709,2015,R17,26-Jul-2015,Subiaco,2:40 PM,38760,West Coast,103,Sydney,51,0.0
2015R1801,2015,R18,31-Jul-2015,M.C.G.,7:50 PM,66305,Hawthorn,53,Richmond,71,0.0
2015R1802,2015,R18,01-Aug-2015,Kardinia Park,1:45 PM,21913,Geelong,113,Brisbane Lions,57,0.0
2015R1803,2015,R18,01-Aug-2015,M.C.G.,2:10 PM,37894,Collingwood,54,Melbourne,91,0.8
2015R1804,2015,R18,01-Aug-2015,S.C.G.,4:35 PM,38690,Sydney,117,Adelaide,65,0.0
2015R1805,2015,R18,01-Aug-2015,Docklands,7:20 PM,25251,Carlton,54,North Melbourne,118,0.8
2015R1806,2015,R18,01-Aug-2015,Carrara,7:20 PM,9341,Gold Coast,83,West Coast,83,0.0
2015R1807,2015,R18,02-Aug-2015,Adelaide Oval,12:40 PM,35977,Port Adelaide,112,St Kilda,49,6.4
2015R1808,2015,R18,02-Aug-2015,Docklands,3:20 PM,33466,Essendon,40,Western Bulldogs,127,0.2
2015R1809,2015,R18,02-Aug-2015,Subiaco,2:40 PM,34625,Fremantle,84,Greater Western Sydney,63,0.0
2015R1901,2015,R19,07-Aug-2015,Adelaide Oval,7:20 PM,49116,Adelaide,88,Richmond,52,0.4
2015R1902,2015,R19,08-Aug-2015,M.C.G.,1:45 PM,48133,Collingwood,105,Carlton,87,0.0
2015R1903,2015,R19,08-Aug-2015,Docklands,2:10 PM,20590,Western Bulldogs,128,Port Adelaide,64,0.0
2015R1904,2015,R19,08-Aug-2015,Gabba,4:35 PM,19920,Brisbane Lions,100,Gold Coast,114,0.0
2015R1905,2015,R19,08-Aug-2015,Kardinia Park,7:20 PM,27910,Geelong,95,Sydney,63,0.0
2015R1906,2015,R19,08-Aug-2015,Subiaco,5:40 PM,34843,West Coast,74,Hawthorn,88,6.4
2015R1907,2015,R19,09-Aug-2015,M.C.G.,1:10 PM,30695,Melbourne,92,North Melbourne,127,0.0
2015R1908,2015,R19,09-Aug-2015,Sydney Showground,3:20 PM,10093,Greater Western Sydney,93,Essendon,61,0.0
2015R1909,2015,R19,09-Aug-2015,Docklands,4:40 PM,16409,St Kilda,59,Fremantle,96,0.0
2015R2001,2015,R20,14-Aug-2015,S.C.G.,7:50 PM,38408,Sydney,87,Collingwood,76,0.0
2015R2002,2015,R20,15-Aug-2015,Docklands,1:45 PM,25914,Essendon,59,Adelaide,171,0.0
2015R2003,2015,R20,15-Aug-2015,Bellerive Oval,2:10 PM,14346,North Melbourne,120,St Kilda,83,1.0
2015R2004,2015,R20,15-Aug-2015,Adelaide Oval,4:05 PM,32436,Port Adelaide,111,Greater Western Sydney,90,1.2
2015R2005,2015,R20,15-Aug-2015,Gabba,7:20 PM,17744,Brisbane Lions,131,Carlton,67,0.0
2015R2006,2015,R20,15-Aug-2015,M.C.G.,7:20 PM,55802,Geelong,85,Hawthorn,121,0.0
2015R2007,2015,R20,16-Aug-2015,M.C.G.,1:10 PM,38508,Richmond,138,Gold Coast,55,0.0
2015R2008,2015,R20,16-Aug-2015,Docklands,3:20 PM,27805,Western Bulldogs,153,Melbourne,55,0.0
2015R2009,2015,R20,16-Aug-2015,Subiaco,2:40 PM,41959,Fremantle,80,West Coast,104,0.0
2015R2101,2015,R21,21-Aug-2015,Docklands,7:50 PM,28657,Hawthorn,86,Port Adelaide,108,0.0
2015R2102,2015,R21,22-Aug-2015,M.C.G.,1:45 PM,63178,Collingwood,56,Richmond,147,0.0
2015R2103,2015,R21,22-Aug-2015,Sydney Showground,2:10 PM,19507,Greater Western Sydney,44,Sydney,133,0.0
2015R2104,2015,R21,22-Aug-2015,Carrara,4:35 PM,16253,Gold Coast,97,Essendon,95,18.8
2015R2105,2015,R21,22-Aug-2015,Docklands,7:20 PM,25245,St Kilda,97,Geelong,97,0.0
2015R2106,2015,R21,22-Aug-2015,Adelaide Oval,7:10 PM,46609,Adelaide,131,Brisbane Lions,44,0.6
2015R2107,2015,R21,23-Aug-2015,Docklands,1:10 PM,23857,North Melbourne,94,Fremantle,83,0.0
2015R2108,2015,R21,23-Aug-2015,M.C.G.,3:20 PM,33962,Carlton,78,Melbourne,55,0.0
2015R2109,2015,R21,23-Aug-2015,Subiaco,2:40 PM,37733,West Coast,162,Western Bulldogs,85,0.0
2015R2201,2015,R22,28-Aug-2015,M.C.G.,7:50 PM,40582,Geelong,62,Collingwood,110,17.6
2015R2202,2015,R22,29-Aug-2015,Sydney Showground,1:45 PM,9538,Greater Western Sydney,132,Carlton,51,0.0
2015R2203,2015,R22,29-Aug-2015,York Park,2:10 PM,11731,Hawthorn,134,Brisbane Lions,62,1.8
2015R2204,2015,R22,29-Aug-2015,Docklands,4:35 PM,37299,North Melbourne,73,Western Bulldogs,96,3.2
2015R2205,2015,R22,29-Aug-2015,M.C.G.,7:20 PM,37864,Essendon,47,Richmond,74,3.2
2015R2206,2015,R22,29-Aug-2015,Carrara,7:20 PM,9343,Gold Coast,51,Port Adelaide,88,0.2
2015R2207,2015,R22,30-Aug-2015,Adelaide Oval,12:40 PM,52460,Adelaide,126,West Coast,69,0.0
2015R2208,2015,R22,30-Aug-2015,Docklands,3:20 PM,27856,St Kilda,38,Sydney,135,2.4
2015R2209,2015,R22,30-Aug-2015,Subiaco,2:40 PM,33529,Fremantle,108,Melbourne,54,15.6
2015R2301,2015,R23,04-Sep-2015,Docklands,7:50 PM,40461,Richmond,108,North Melbourne,67,0.0
2015R2302,2015,R23,05-Sep-2015,Kardinia Park,1:05 PM,26128,Geelong,119,Adelaide,80,0.0
2015R2303,2015,R23,05-Sep-2015,Gabba,1:45 PM,15434,Brisbane Lions,130,Western Bulldogs,122,0.0
2015R2304,2015,R23,05-Sep-2015,Adelaide Oval,3:20 PM,37922,Port Adelaide,122,Fremantle,53,0.0
2015R2305,2015,R23,05-Sep-2015,M.C.G.,4:40 PM,33182,Hawthorn,113,Carlton,56,0.0
2015R2306,2015,R23,05-Sep-2015,S.C.G.,7:25 PM,25424,Sydney,127,Gold Coast,64,0.0
2015R2307,2015,R23,05-Sep-2015,Subiaco,5:40 PM,36165,West Coast,125,St Kilda,30,8.0
2015R2308,2015,R23,06-Sep-2015,Docklands,1:10 PM,8974,Melbourne,103,Greater Western Sydney,77,0.0
2015R2309,2015,R23,06-Sep-2015,M.C.G.,3:20 PM,40270,Collingwood,92,Essendon,95,0.0
2015QF01,2015,QF,11-Sep-2015,Subiaco,6:20 PM,42663,West Coast,96,Hawthorn,64,8.0
2015QF02,2015,QF,12-Sep-2015,Subiaco,1:20 PM,40071,Fremantle,69,Sydney,60,19.4
2015EF01,2015,EF,12-Sep-2015,M.C.G.,7:20 PM,60872,Western Bulldogs,102,Adelaide,109,0.0
2015EF02,2015,EF,13-Sep-2015,M.C.G.,3:20 PM,90186,Richmond,88,North Melbourne,105,0.0
2015SF01,2015,SF,18-Sep-2015,M.C.G.,7:50 PM,70879,Hawthorn,135,Adelaide,61,1.6
2015SF02,2015,SF,19-Sep-2015,Stadium Australia,7:20 PM,31162,Sydney,51,North Melbourne,77,7.0
2015PF01,2015,PF,25-Sep-2015,Subiaco,6:20 PM,41508,Fremantle,67,Hawthorn,94,0.0
2015PF02,2015,PF,26-Sep-2015,Subiaco,5:45 PM,43080,West Coast,80,North Melbourne,55,0.0
2015GF01,2015,GF,03-Oct-2015,M.C.G.,2:30 PM,98632,West Coast,61,Hawthorn,107,0.0
2014R101,2014,R1,14-Mar-2014,Docklands,7:50 PM,37571,Collingwood,46,Fremantle,116,0.0
2014R102,2014,R1,15-Mar-2014,Sydney Showground,4:40 PM,17102,Greater Western Sydney,99,Sydney,67,0.0
2014R103,2014,R1,15-Mar-2014,Carrara,6:55 PM,19425,Gold Coast,87,Richmond,69,0.4
2014R104,2014,R1,16-Mar-2014,Docklands,7:40 PM,24640,Carlton,87,Port Adelaide,120,7.2
2014R105,2014,R1,20-Mar-2014,Kardinia Park,7:10 PM,23622,Geelong,119,Adelaide,81,0.0
2014R106,2014,R1,21-Mar-2014,Docklands,7:50 PM,42332,North Melbourne,60,Essendon,99,0.0
2014R107,2014,R1,22-Mar-2014,York Park,4:40 PM,12430,Hawthorn,139,Brisbane Lions,91,27.2
2014R108,2014,R1,22-Mar-2014,Docklands,7:40 PM,31657,St Kilda,68,Melbourne,51,3.8
2014R109,2014,R1,23-Mar-2014,Subiaco,4:40 PM,36752,West Coast,134,Western Bulldogs,69,0.0
2014R201,2014,R2,27-Mar-2014,M.C.G.,7:45 PM,62037,Richmond,98,Carlton,86,5.2
2014R202,2014,R2,28-Mar-2014,Docklands,7:50 PM,44163,Essendon,86,Hawthorn,90,8.2
2014R203,2014,R2,29-Mar-2014,Docklands,1:40 PM,19640,St Kilda,95,Greater Western Sydney,88,0.0
2014R204,2014,R2,29-Mar-2014,Adelaide Oval,4:15 PM,50397,Port Adelaide,127,Adelaide,73,0.0
2014R205,2014,R2,29-Mar-2014,Subiaco,4:40 PM,35583,Fremantle,87,Gold Coast,39,0.0
2014R206,2014,R2,29-Mar-2014,Stadium Australia,7:40 PM,32347,Sydney,69,Collingwood,89,4.2
2014R207,2014,R2,30-Mar-2014,Gabba,12:10 PM,20933,Brisbane Lions,68,Geelong,93,0.8
2014R208,2014,R2,30-Mar-2014,M.C.G.,3:20 PM,22230,Melbourne,30,West Coast,123,1.0
2014R209,2014,R2,30-Mar-2014,Docklands,4:40 PM,28512,Western Bulldogs,54,North Melbourne,83,1.0
2014R301,2014,R3,04-Apr-2014,M.C.G.,7:50 PM,43583,Hawthorn,137,Fremantle,79,0.0
2014R302,2014,R3,05-Apr-2014,Docklands,1:45 PM,31724,Western Bulldogs,100,Richmond,98,0.0
2014R303,2014,R3,05-Apr-2014,Adelaide Oval,1:40 PM,47426,Adelaide,71,Sydney,134,0.0
2014R304,2014,R3,05-Apr-2014,Carrara,3:40 PM,16593,Gold Coast,114,Brisbane Lions,61,0.0
2014R305,2014,R3,05-Apr-2014,Subiaco,4:40 PM,36448,West Coast,83,St Kilda,58,0.0
2014R306,2014,R3,05-Apr-2014,M.C.G.,7:40 PM,63152,Collingwood,76,Geelong,87,0.0
2014R307,2014,R3,06-Apr-2014,Sydney Showground,1:10 PM,7016,Greater Western Sydney,79,Melbourne,47,0.2
2014R308,2014,R3,06-Apr-2014,Docklands,4:10 PM,19111,North Melbourne,97,Port Adelaide,90,0.0
2014R309,2014,R3,06-Apr-2014,M.C.G.,7:10 PM,62730,Essendon,138,Carlton,57,0.0
2014R401,2014,R4,11-Apr-2014,M.C.G.,7:50 PM,62100,Richmond,72,Collingwood,110,10.8
2014R402,2014,R4,12-Apr-2014,M.C.G.,1:45 PM,37323,Carlton,58,Melbourne,81,0.6
2014R403,2014,R4,12-Apr-2014,Adelaide Oval,1:40 PM,36231,Port Adelaide,159,Brisbane Lions,46,0.0
2014R404,2014,R4,12-Apr-2014,Manuka Oval,4:40 PM,7863,Greater Western Sydney,83,Western Bulldogs,110,
2014R405,2014,R4,12-Apr-2014,Kardinia Park,7:40 PM,25271,Geelong,107,West Coast,32,4.2
2014R406,2014,R4,12-Apr-2014,Carrara,7:40 PM,17729,Gold Coast,49,Hawthorn,148,0.0
2014R407,2014,R4,13-Apr-2014,S.C.G.,1:10 PM,25505,Sydney,48,North Melbourne,91,7.4
2014R408,2014,R4,13-Apr-2014,Docklands,3:20 PM,22923,St Kilda,50,Adelaide,136,0.0
2014R409,2014,R4,13-Apr-2014,Subiaco,2:40 PM,36722,Fremantle,113,Essendon,60,0.0
2014R501,2014,R5,17-Apr-2014,Gabba,7:50 PM,20676,Brisbane Lions,63,Richmond,106,0.0
2014R502,2014,R5,19-Apr-2014,M.C.G.,1:40 PM,57116,Collingwood,93,North Melbourne,58,2.0
2014R503,2014,R5,19-Apr-2014,S.C.G.,4:40 PM,25376,Sydney,92,Fremantle,75,0.0
2014R504,2014,R5,19-Apr-2014,Subiaco,5:40 PM,35366,West Coast,56,Port Adelaide,70,0.0
2014R505,2014,R5,19-Apr-2014,Docklands,7:40 PM,36041,Essendon,65,St Kilda,81,2.0
